Attendance_ID,Student_ID,Course_ID,Attendance_Date,Status
54558,1079,3061,2026-02-04,Present
54559,1493,3094,2026-06-24,Absent
54560,1141,3031,2026-04-18,Present
54561,1211,3019,2026-03-01,Absent
54562,1338,3051,2026-01-28,Present
54563,1044,3068,2026-06-24,Present
54564,1002,3046,2026-03-11,Present
54565,1240,3059,2026-02-28,Present
54566,1320,3091,2026-04-13,Present
54567,1243,3027,2026-06-10,Present
54568,1261,3043,2026-05-18,Present
54569,1056,3006,2026-01-10,Present
54570,1477,3087,2026-01-17,Present
54571,1009,3035,2026-05-17,Present
54572,1436,3004,2026-03-10,Present
54573,1212,3041,2026-05-14,Absent
54574,1491,3010,2026-06-12,Absent
54575,1266,3096,2026-03-30,Present
54576,1208,3054,2026-03-05,Present
54577,1350,3084,2026-01-16,Present
54578,1273,3065,2026-04-05,Present
54579,1024,3073,2026-03-13,Present
54580,1407,3005,2026-03-19,Present
54581,1258,3001,2026-05-03,Present
54582,1019,3062,2026-01-28,Absent
54583,1152,3022,2026-06-03,Present
54584,1457,3054,2026-04-23,Present
54585,1122,3018,2026-05-27,Absent
54586,1096,3083,2026-05-04,Present
54587,1316,3051,2026-01-21,Present
54588,1134,3059,2026-04-26,Present
54589,1445,3068,2026-03-22,Present
54590,1315,3060,2026-06-08,Present
54591,1384,3030,2026-06-23,Present
54592,1117,3036,2026-07-03,Present
54593,1424,3024,2026-06-06,Present
54594,1066,3057,2026-06-11,Present
54595,1217,3073,2026-06-30,Present
54596,1017,3014,2026-07-03,Present
54597,1275,3084,2026-03-17,Present
54598,1305,3053,2026-03-07,Present
54599,1102,3060,2026-01-27,Present
54600,1300,3032,2026-07-01,Present
54601,1169,3015,2026-05-01,Present
54602,1137,3088,2026-01-11,Present
54603,1202,3058,2026-06-21,Absent
54604,1171,3011,2026-02-17,Present
54605,1184,3088,2026-04-09,Present
54606,1257,3090,2026-05-29,Present
54607,1091,3061,2026-06-14,Present
54608,1331,3005,2026-05-24,Present
54609,1122,3069,2026-06-13,Absent
54610,1438,3077,2026-04-11,Present
54611,1262,3022,2026-01-29,Present
54612,1487,3089,2026-01-10,Present
54613,1435,3087,2026-06-24,Absent
54614,1037,3039,2026-05-07,Present
54615,1456,3043,2026-06-01,Absent
54616,1372,3074,2026-01-24,Present
54617,1394,3061,2026-02-13,Present
54618,1440,3093,2026-04-09,Present
54619,1313,3094,2026-01-16,Present
54620,1011,3099,2026-02-02,Present
54621,1434,3073,2026-03-16,Present
54622,1469,3099,2026-06-06,Present
54623,1479,3098,2026-02-03,Present
54624,1366,3080,2026-02-17,Present
54625,1162,3085,2026-02-17,Present
54626,1207,3002,2026-02-09,Present
54627,1019,3025,2026-01-20,Present
54628,1387,3076,2026-03-05,Present
54629,1060,3021,2026-02-19,Present
54630,1065,3022,2026-02-24,Present
54631,1343,3063,2026-05-17,Present
54632,1083,3062,2026-05-23,Present
54633,1354,3090,2026-06-24,Present
54634,1285,3087,2026-05-05,Present
54635,1066,3002,2026-06-25,Present
54636,1221,3098,2026-02-26,Present
54637,1276,3100,2026-01-11,Present
54638,1054,3043,2026-02-06,Present
54639,1123,3027,2026-04-17,Present
54640,1347,3046,2026-01-24,Absent
54641,1199,3084,2026-01-21,Present
54642,1012,3019,2026-05-31,Present
54643,1156,3067,2026-04-11,Present
54644,1004,3042,2026-02-28,Present
54645,1116,3050,2026-03-08,Absent
54646,1420,3052,2026-04-29,Present
54647,1228,3062,2026-06-14,Present
54648,1074,3040,2026-06-01,Present
54649,1455,3036,2026-04-17,Present
54650,1072,3059,2026-01-30,Absent
54651,1077,3045,2026-06-16,Present
54652,1153,3099,2026-05-04,Absent
54653,1428,3092,2026-06-22,Present
54654,1385,3046,2026-05-07,Present
54655,1487,3066,2026-05-24,Present
54656,1044,3048,2026-06-27,Present
54657,1450,3063,2026-05-17,Present
54658,1166,3033,2026-06-05,Present
54659,1453,3013,2026-02-22,Present
54660,1174,3002,2026-02-20,Present
54661,1026,3012,2026-01-31,Present
54662,1070,3008,2026-07-07,Present
54663,1223,3003,2026-01-28,Absent
54664,1135,3037,2026-03-26,Present
54665,1137,3039,2026-01-19,Present
54666,1358,3087,2026-01-20,Absent
54667,1426,3029,2026-01-10,Present
54668,1094,3053,2026-02-02,Absent
54669,1111,3090,2026-06-29,Present
54670,1080,3017,2026-05-27,Present
54671,1146,3052,2026-01-22,Present
54672,1446,3056,2026-02-14,Present
54673,1278,3072,2026-05-25,Present
54674,1085,3069,2026-07-02,Present
54675,1290,3054,2026-01-14,Present
54676,1130,3002,2026-01-29,Absent
54677,1144,3001,2026-02-10,Absent
54678,1026,3029,2026-03-06,Present
54679,1470,3054,2026-04-10,Present
54680,1298,3073,2026-01-27,Absent
54681,1226,3073,2026-03-06,Present
54682,1265,3047,2026-03-08,Present
54683,1479,3032,2026-06-22,Present
54684,1119,3012,2026-02-10,Present
54685,1235,3040,2026-03-11,Present
54686,1424,3053,2026-01-23,Present
54687,1431,3055,2026-05-10,Present
54688,1272,3025,2026-04-03,Present
54689,1444,3038,2026-04-09,Absent
54690,1488,3039,2026-05-25,Present
54691,1125,3064,2026-04-27,Absent
54692,1145,3029,2026-06-12,Present
54693,1147,3013,2026-02-22,Absent
54694,1077,3046,2026-01-26,Present
54695,1028,3039,2026-02-23,Present
54696,1041,3010,2026-03-20,Present
54697,1333,3032,2026-06-09,Present
54698,1471,3075,2026-06-14,Present
54699,1423,3076,2026-04-01,Absent
54700,1163,3087,2026-03-06,Absent
54701,1418,3026,2026-04-26,Absent
54702,1253,3069,2026-01-31,Present
54703,1253,3011,2026-05-30,Present
54704,1088,3030,2026-06-07,Present
54705,1014,3037,2026-03-24,Present
54706,1186,3054,2026-05-01,Present
54707,1332,3071,2026-06-28,Present
54708,1244,3040,2026-02-15,Present
54709,1251,3027,2026-03-16,Absent
54710,1496,3087,2026-02-25,Present
54711,1151,3069,2026-01-12,Present
54712,1440,3078,2026-03-08,Present
54713,1239,3084,2026-03-23,Present
54714,1282,3068,2026-04-30,Present
54715,1142,3062,2026-04-02,Present
54716,1468,3046,2026-02-23,Absent
54717,1457,3066,2026-04-14,Present
54718,1210,3054,2026-04-08,Present
54719,1123,3085,2026-02-07,Present
54720,1100,3083,2026-04-22,Present
54721,1253,3019,2026-05-09,Present
54722,1252,3047,2026-04-02,Present
54723,1305,3058,2026-05-03,Present
54724,1447,3047,2026-06-06,Present
54725,1405,3078,2026-05-29,Present
54726,1378,3059,2026-02-21,Present
54727,1240,3016,2026-02-24,Present
54728,1320,3085,2026-04-25,Absent
54729,1022,3002,2026-02-11,Present
54730,1370,3026,2026-01-09,Absent
54731,1175,3008,2026-01-24,Present
54732,1406,3063,2026-06-11,Present
54733,1058,3028,2026-02-16,Present
54734,1288,3066,2026-02-21,Present
54735,1393,3096,2026-05-17,Present
54736,1329,3036,2026-02-04,Present
54737,1143,3064,2026-03-30,Absent
54738,1123,3003,2026-05-11,Present
54739,1298,3045,2026-05-07,Present
54740,1466,3083,2026-02-03,Present
54741,1226,3039,2026-02-13,Present
54742,1079,3096,2026-02-03,Present
54743,1042,3049,2026-02-23,Absent
54744,1133,3100,2026-06-27,Present
54745,1272,3029,2026-05-12,Absent
54746,1260,3066,2026-06-22,Present
54747,1271,3076,2026-04-08,Present
54748,1143,3067,2026-02-03,Present
54749,1418,3068,2026-04-16,Present
54750,1063,3090,2026-02-19,Absent
54751,1497,3098,2026-04-10,Present
54752,1197,3029,2026-07-01,Present
54753,1076,3081,2026-02-07,Present
54754,1175,3062,2026-01-22,Present
54755,1190,3035,2026-03-06,Present
54756,1298,3096,2026-05-23,Present
54757,1031,3002,2026-02-28,Present
54758,1019,3002,2026-02-28,Present
54759,1323,3029,2026-06-06,Present
54760,1327,3002,2026-02-05,Present
54761,1484,3052,2026-02-25,Present
54762,1328,3083,2026-04-16,Present
54763,1299,3058,2026-02-26,Present
54764,1035,3025,2026-01-18,Present
54765,1500,3006,2026-06-20,Present
54766,1480,3070,2026-02-06,Present
54767,1396,3100,2026-05-07,Present
54768,1005,3012,2026-06-25,Present
54769,1108,3004,2026-06-04,Present
54770,1171,3094,2026-02-05,Present
54771,1238,3072,2026-07-02,Present
54772,1112,3016,2026-02-26,Present
54773,1274,3062,2026-04-10,Present
54774,1254,3094,2026-03-07,Present
54775,1005,3029,2026-04-17,Present
54776,1068,3036,2026-05-06,Present
54777,1316,3028,2026-06-22,Present
54778,1144,3062,2026-07-05,Present
54779,1391,3082,2026-05-06,Present
54780,1173,3049,2026-05-18,Present
54781,1323,3065,2026-06-12,Present
54782,1451,3087,2026-04-17,Present
54783,1079,3096,2026-01-28,Present
54784,1374,3087,2026-03-03,Present
54785,1395,3077,2026-01-23,Present
54786,1383,3050,2026-03-20,Present
54787,1064,3096,2026-06-09,Present
54788,1004,3023,2026-02-18,Present
54789,1437,3067,2026-05-20,Present
54790,1305,3060,2026-02-05,Present
54791,1413,3011,2026-01-11,Present
54792,1355,3069,2026-01-16,Present
54793,1481,3040,2026-06-01,Present
54794,1035,3077,2026-05-09,Present
54795,1316,3099,2026-03-25,Present
54796,1327,3076,2026-01-20,Present
54797,1001,3078,2026-04-30,Present
54798,1334,3015,2026-01-12,Present
54799,1494,3038,2026-05-14,Present
54800,1210,3069,2026-04-29,Present
54801,1142,3090,2026-06-30,Present
54802,1362,3049,2026-04-29,Present
54803,1036,3096,2026-06-22,Present
54804,1144,3100,2026-01-09,Present
54805,1373,3014,2026-05-04,Present
54806,1055,3017,2026-05-12,Present
54807,1210,3044,2026-06-18,Present
54808,1071,3053,2026-04-25,Present
54809,1346,3074,2026-06-22,Present
54810,1044,3009,2026-03-31,Present
54811,1276,3047,2026-06-03,Present
54812,1425,3097,2026-05-28,Present
54813,1406,3088,2026-02-01,Present
54814,1475,3032,2026-05-24,Present
54815,1207,3048,2026-04-25,Present
54816,1165,3073,2026-05-05,Present
54817,1454,3099,2026-02-25,Present
54818,1366,3040,2026-01-15,Present
54819,1483,3004,2026-06-12,Present
54820,1048,3100,2026-05-11,Present
54821,1479,3057,2026-05-15,Present
54822,1100,3053,2026-04-08,Present
54823,1143,3039,2026-04-10,Present
54824,1007,3019,2026-03-12,Present
54825,1456,3090,2026-02-14,Present
54826,1216,3095,2026-02-21,Present
54827,1021,3041,2026-03-22,Present
54828,1084,3067,2026-06-11,Present
54829,1408,3093,2026-02-28,Present
54830,1486,3048,2026-03-29,Present
54831,1295,3026,2026-03-30,Present
54832,1332,3079,2026-02-25,Present
54833,1047,3087,2026-02-21,Present
54834,1212,3058,2026-05-18,Present
54835,1221,3027,2026-04-22,Absent
54836,1174,3084,2026-06-06,Present
54837,1092,3042,2026-03-10,Present
54838,1176,3069,2026-06-17,Present
54839,1257,3093,2026-04-13,Present
54840,1153,3068,2026-05-22,Present
54841,1404,3018,2026-06-01,Present
54842,1248,3051,2026-02-15,Present
54843,1431,3036,2026-04-26,Present
54844,1170,3071,2026-05-25,Present
54845,1244,3032,2026-01-12,Present
54846,1146,3051,2026-06-16,Present
54847,1488,3045,2026-06-04,Present
54848,1376,3061,2026-02-11,Present
54849,1314,3045,2026-01-31,Present
54850,1420,3057,2026-02-10,Present
54851,1083,3021,2026-04-03,Present
54852,1444,3088,2026-05-15,Present
54853,1340,3044,2026-03-03,Present
54854,1190,3065,2026-03-08,Present
54855,1445,3050,2026-06-19,Present
54856,1011,3022,2026-01-09,Present
54857,1448,3005,2026-02-04,Present
54858,1106,3060,2026-01-30,Present
54859,1089,3095,2026-04-16,Present
54860,1464,3033,2026-04-02,Present
54861,1122,3057,2026-03-30,Present
54862,1398,3094,2026-03-20,Present
54863,1436,3089,2026-02-21,Present
54864,1110,3051,2026-03-22,Present
54865,1083,3043,2026-02-24,Absent
54866,1419,3012,2026-04-16,Present
54867,1092,3076,2026-01-11,Present
54868,1388,3001,2026-06-20,Present
54869,1227,3063,2026-04-18,Present
54870,1332,3079,2026-02-28,Present
54871,1183,3066,2026-01-28,Present
54872,1452,3035,2026-06-18,Present
54873,1481,3024,2026-06-25,Present
54874,1213,3047,2026-05-03,Present
54875,1278,3064,2026-01-20,Present
54876,1186,3021,2026-03-30,Present
54877,1354,3008,2026-04-07,Present
54878,1229,3057,2026-05-11,Present
54879,1110,3090,2026-05-01,Present
54880,1487,3019,2026-03-04,Present
54881,1118,3024,2026-03-30,Present
54882,1059,3085,2026-01-22,Present
54883,1356,3064,2026-03-21,Present
54884,1001,3091,2026-06-14,Present
54885,1174,3080,2026-04-10,Present
54886,1270,3078,2026-04-12,Present
54887,1289,3093,2026-06-03,Present
54888,1402,3027,2026-01-29,Present
54889,1154,3033,2026-05-03,Present
54890,1255,3016,2026-05-14,Present
54891,1161,3033,2026-07-04,Present
54892,1439,3078,2026-06-26,Absent
54893,1131,3065,2026-05-13,Present
54894,1429,3061,2026-02-21,Present
54895,1366,3039,2026-05-21,Present
54896,1181,3043,2026-05-23,Present
54897,1491,3005,2026-06-23,Present
54898,1282,3029,2026-01-12,Present
54899,1388,3001,2026-02-09,Present
54900,1037,3065,2026-03-21,Absent
54901,1483,3010,2026-01-21,Absent
54902,1034,3044,2026-06-05,Present
54903,1042,3074,2026-01-09,Present
54904,1426,3050,2026-06-18,Present
54905,1218,3081,2026-05-13,Present
54906,1261,3002,2026-04-16,Present
54907,1288,3052,2026-02-03,Present
54908,1482,3015,2026-04-09,Present
54909,1455,3074,2026-05-09,Present
54910,1270,3071,2026-07-02,Absent
54911,1298,3008,2026-04-20,Present
54912,1125,3024,2026-07-06,Present
54913,1017,3076,2026-06-02,Present
54914,1218,3007,2026-07-06,Present
54915,1067,3035,2026-06-23,Present
54916,1300,3047,2026-01-31,Present
54917,1031,3086,2026-06-29,Present
54918,1105,3040,2026-04-10,Present
54919,1054,3044,2026-06-22,Present
54920,1053,3050,2026-05-19,Present
54921,1255,3064,2026-02-17,Present
54922,1338,3067,2026-02-14,Present
54923,1195,3064,2026-04-13,Present
54924,1341,3080,2026-06-08,Present
54925,1244,3063,2026-04-22,Absent
54926,1118,3060,2026-06-02,Present
54927,1238,3031,2026-06-20,Present
54928,1119,3100,2026-06-12,Present
54929,1009,3060,2026-05-18,Present
54930,1169,3030,2026-02-11,Present
54931,1484,3006,2026-05-16,Present
54932,1221,3092,2026-04-20,Present
54933,1304,3059,2026-02-25,Present
54934,1231,3002,2026-01-30,Present
54935,1293,3082,2026-05-29,Present
54936,1098,3037,2026-03-22,Present
54937,1090,3055,2026-07-07,Present
54938,1493,3044,2026-07-01,Present
54939,1341,3030,2026-06-23,Present
54940,1371,3061,2026-06-28,Present
54941,1185,3045,2026-04-01,Present
54942,1026,3040,2026-03-03,Present
54943,1442,3020,2026-06-14,Present
54944,1425,3043,2026-01-19,Present
54945,1262,3039,2026-07-03,Present
54946,1425,3042,2026-03-25,Present
54947,1247,3021,2026-05-24,Present
54948,1306,3029,2026-03-09,Present
54949,1376,3085,2026-02-12,Present
54950,1459,3031,2026-01-27,Present
54951,1050,3023,2026-06-27,Present
54952,1373,3010,2026-02-03,Present
54953,1073,3014,2026-01-13,Absent
54954,1311,3011,2026-05-16,Present
54955,1335,3071,2026-01-31,Absent
54956,1226,3067,2026-03-22,Present
54957,1389,3029,2026-03-01,Present
54958,1300,3058,2026-03-19,Present
54959,1335,3039,2026-05-15,Present
54960,1183,3091,2026-03-14,Present
54961,1314,3098,2026-03-27,Present
54962,1500,3093,2026-06-29,Present
54963,1309,3057,2026-02-18,Present
54964,1246,3048,2026-04-11,Present
54965,1135,3047,2026-06-02,Present
54966,1115,3090,2026-03-27,Present
54967,1339,3094,2026-06-18,Present
54968,1404,3078,2026-04-25,Present
54969,1020,3051,2026-06-26,Present
54970,1046,3076,2026-04-07,Present
54971,1179,3085,2026-02-27,Present
54972,1110,3002,2026-02-03,Absent
54973,1444,3028,2026-03-18,Present
54974,1337,3067,2026-07-07,Absent
54975,1068,3051,2026-05-21,Present
54976,1074,3092,2026-07-04,Absent
54977,1455,3082,2026-01-29,Present
54978,1144,3065,2026-01-27,Present
54979,1120,3100,2026-03-07,Present
54980,1024,3052,2026-03-22,Absent
54981,1441,3030,2026-05-05,Present
54982,1339,3090,2026-03-03,Present
54983,1011,3036,2026-02-24,Present
54984,1268,3097,2026-05-19,Present
54985,1248,3040,2026-01-25,Present
54986,1136,3068,2026-03-03,Present
54987,1172,3013,2026-04-19,Present
54988,1321,3004,2026-06-05,Present
54989,1279,3083,2026-02-15,Present
54990,1185,3003,2026-03-09,Present
54991,1417,3010,2026-06-27,Present
54992,1418,3092,2026-06-16,Present
54993,1114,3033,2026-02-12,Present
54994,1056,3016,2026-03-17,Present
54995,1047,3035,2026-04-12,Present
54996,1258,3092,2026-06-11,Present
54997,1189,3021,2026-06-17,Present
54998,1128,3096,2026-02-02,Present
54999,1292,3020,2026-05-10,Present
55000,1143,3056,2026-03-05,Present
55001,1210,3016,2026-03-19,Present
55002,1321,3015,2026-03-09,Present
55003,1290,3024,2026-03-16,Absent
55004,1474,3052,2026-02-17,Present
55005,1391,3026,2026-05-14,Present
55006,1280,3035,2026-01-16,Present
55007,1009,3096,2026-03-05,Present
55008,1139,3064,2026-02-19,Present
55009,1032,3012,2026-02-13,Present
55010,1036,3009,2026-05-27,Absent
55011,1167,3055,2026-05-23,Present
55012,1311,3093,2026-02-21,Present
55013,1399,3063,2026-05-27,Present
55014,1145,3015,2026-03-07,Present
55015,1412,3073,2026-02-25,Present
55016,1082,3076,2026-02-23,Present
55017,1414,3046,2026-07-02,Present
55018,1157,3041,2026-02-09,Absent
55019,1144,3016,2026-03-08,Present
55020,1021,3087,2026-04-26,Present
55021,1486,3032,2026-04-25,Present
55022,1141,3048,2026-06-04,Present
55023,1371,3062,2026-05-13,Present
55024,1269,3060,2026-04-19,Present
55025,1382,3020,2026-04-01,Present
55026,1287,3011,2026-06-17,Absent
55027,1201,3034,2026-02-27,Absent
55028,1094,3070,2026-06-18,Present
55029,1461,3004,2026-01-21,Present
55030,1199,3062,2026-03-30,Present
55031,1050,3071,2026-03-07,Present
55032,1221,3069,2026-01-13,Present
55033,1161,3098,2026-03-04,Present
55034,1267,3039,2026-06-17,Present
55035,1160,3052,2026-01-24,Present
55036,1492,3036,2026-05-30,Present
55037,1152,3007,2026-04-14,Present
55038,1029,3003,2026-03-18,Present
55039,1373,3088,2026-06-24,Present
55040,1426,3086,2026-02-06,Present
55041,1049,3049,2026-01-13,Present
55042,1446,3038,2026-04-13,Present
55043,1435,3081,2026-02-19,Present
55044,1210,3021,2026-03-25,Present
55045,1450,3083,2026-05-21,Present
55046,1163,3084,2026-01-26,Present
55047,1479,3029,2026-06-07,Present
55048,1490,3041,2026-05-18,Present
55049,1222,3031,2026-05-26,Present
55050,1103,3064,2026-06-07,Present
55051,1406,3068,2026-05-25,Present
55052,1378,3064,2026-06-04,Present
55053,1267,3071,2026-06-10,Present
55054,1219,3088,2026-04-14,Present
55055,1365,3065,2026-01-09,Present
55056,1273,3072,2026-01-17,Present
55057,1323,3075,2026-02-18,Present
55058,1157,3039,2026-04-04,Absent
55059,1308,3053,2026-03-23,Present
55060,1080,3040,2026-06-10,Absent
55061,1177,3057,2026-05-12,Absent
55062,1408,3030,2026-01-24,Present
55063,1289,3039,2026-06-30,Present
55064,1299,3081,2026-07-02,Present
55065,1296,3085,2026-03-06,Present
55066,1226,3052,2026-02-16,Absent
55067,1267,3057,2026-06-23,Absent
55068,1466,3040,2026-05-26,Present
55069,1316,3071,2026-02-06,Absent
55070,1323,3032,2026-04-01,Present
55071,1222,3063,2026-06-14,Present
55072,1022,3041,2026-01-15,Present
55073,1409,3002,2026-02-23,Present
55074,1391,3100,2026-03-25,Present
55075,1323,3009,2026-05-03,Present
55076,1443,3089,2026-06-11,Present
55077,1418,3061,2026-03-16,Present
55078,1276,3011,2026-02-16,Present
55079,1154,3013,2026-04-26,Present
55080,1235,3054,2026-02-07,Present
