Issue_ID,Student_ID,Book_Name,Issue_Date,Return_Date,Fine
10589,1331,Database Management Systems,2026-03-31,2026-04-17,0
10590,1174,Fluid Mechanics,2026-03-29,2026-04-03,0
10591,1422,Computer Networks,2025-08-24,2025-09-17,0
10592,1378,Thermodynamics,2025-08-07,2025-08-16,0
10593,1134,Structural Analysis,2026-06-14,2026-07-12,0
10594,1165,Machine Learning,2026-04-25,2026-05-04,0
10595,1283,Engineering Mathematics,2025-10-19,2025-10-28,20
10596,1210,Database Management Systems,2025-12-09,2025-12-31,0
10597,1289,Thermodynamics,2025-11-05,2025-12-04,0
10598,1025,Operating Systems,2025-12-24,2026-01-08,10
10599,1226,Electrical Machines,2025-11-24,2025-12-08,0
10600,1097,Operating Systems,2026-04-19,2026-05-06,10
10601,1090,Digital Electronics,2026-04-28,2026-05-06,0
10602,1168,Structural Analysis,2025-11-01,2025-11-23,20
10603,1162,Marketing Management,2025-10-26,2025-11-15,0
10604,1171,Cyber Security,2026-02-05,2026-02-27,0
10605,1136,Cyber Security,2026-06-16,2026-07-10,0
10606,1359,Computer Networks,2026-03-17,2026-04-05,0
10607,1199,Software Engineering,2025-09-24,2025-10-15,0
10608,1093,Digital Electronics,2026-05-06,2026-06-05,0
10609,1301,Structural Analysis,2026-06-28,2026-07-24,0
10610,1110,Thermodynamics,2026-06-19,2026-06-24,0
10611,1133,Data Structures,2026-05-07,2026-05-19,0
10612,1417,Electrical Machines,2025-08-03,2025-08-10,50
10613,1008,Engineering Mathematics,2025-09-30,2025-10-19,10
10614,1461,Electrical Machines,2026-02-05,2026-02-13,0
10615,1122,Cyber Security,2026-05-09,2026-05-26,0
10616,1411,Computer Networks,2025-08-20,2025-09-08,20
10617,1108,Thermodynamics,2025-08-25,2025-09-07,0
10618,1132,Data Structures,2026-07-02,2026-07-27,0
10619,1117,Data Structures,2026-07-06,2026-07-17,0
10620,1075,Structural Analysis,2026-03-21,2026-04-04,0
10621,1306,Software Engineering,2025-09-18,2025-10-08,0
10622,1202,Thermodynamics,2025-07-31,2025-08-18,0
10623,1104,Digital Electronics,2026-02-10,2026-02-26,0
10624,1403,Artificial Intelligence,2025-10-14,2025-10-23,20
10625,1023,Structural Analysis,2025-07-12,2025-07-21,0
10626,1144,Computer Networks,2026-01-27,2026-02-25,50
10627,1253,Engineering Mathematics,2025-10-29,2025-11-20,0
10628,1259,Fluid Mechanics,2026-04-16,2026-04-26,50
10629,1461,Financial Accounting,2025-08-19,2025-09-05,20
10630,1028,Data Structures,2025-11-19,2025-12-08,0
10631,1333,Microprocessors,2025-12-31,2026-01-27,0
10632,1039,Cloud Computing,2026-06-19,2026-06-30,0
10633,1274,Structural Analysis,2025-08-21,2025-09-19,0
10634,1135,Engineering Mathematics,2026-03-18,2026-04-01,0
10635,1198,Structural Analysis,2026-01-14,2026-01-23,50
10636,1408,Engineering Mathematics,2025-11-25,2025-12-03,0
10637,1358,Digital Electronics,2025-08-11,2025-08-23,100
10638,1339,Software Engineering,2025-11-17,2025-12-10,0
10639,1371,Operating Systems,2026-02-10,2026-02-26,20
10640,1126,Marketing Management,2026-04-24,2026-05-01,0
10641,1009,Artificial Intelligence,2026-01-20,2026-02-01,20
10642,1405,Machine Learning,2026-07-07,2026-08-04,0
10643,1487,Machine Learning,2026-07-02,2026-07-28,0
10644,1200,Software Engineering,2025-10-06,2025-10-20,0
10645,1134,Business Analytics,2025-08-26,2025-09-03,0
10646,1032,Digital Electronics,2026-01-27,2026-02-17,0
10647,1032,Thermodynamics,2025-09-26,2025-10-25,0
10648,1032,Engineering Mathematics,2026-05-11,2026-06-06,50
10649,1459,Artificial Intelligence,2026-01-10,2026-01-23,0
10650,1411,Machine Learning,2025-08-03,2025-08-09,0
10651,1145,Database Management Systems,2026-04-08,2026-05-08,0
10652,1018,Software Engineering,2025-12-03,2025-12-13,0
10653,1018,Digital Electronics,2026-06-18,2026-07-10,0
10654,1342,Marketing Management,2026-03-17,2026-04-12,0
10655,1158,Thermodynamics,2026-07-05,2026-07-16,0
10656,1025,Machine Learning,2025-09-11,2025-10-06,0
10657,1479,Artificial Intelligence,2025-07-12,2025-08-03,0
10658,1180,Machine Learning,2025-07-11,2025-07-23,0
10659,1388,Structural Analysis,2026-01-13,2026-01-18,0
10660,1084,Cloud Computing,2026-05-18,2026-06-17,0
10661,1255,Business Analytics,2026-06-01,2026-06-27,0
10662,1143,Thermodynamics,2026-01-18,2026-01-28,0
10663,1186,Software Engineering,2026-01-09,2026-02-01,0
10664,1040,Business Analytics,2026-01-05,2026-01-25,0
10665,1467,Data Structures,2026-02-03,2026-02-21,0
10666,1157,Thermodynamics,2026-03-04,2026-03-24,0
10667,1386,Database Management Systems,2026-06-16,2026-07-02,0
10668,1455,Computer Networks,2026-04-09,2026-04-26,0
10669,1429,Fluid Mechanics,2026-05-12,2026-05-24,10
10670,1244,Engineering Mathematics,2026-07-06,2026-07-24,0
10671,1271,Microprocessors,2025-07-10,2025-07-24,0
10672,1352,Python Programming,2025-08-01,2025-08-13,10
10673,1305,Engineering Mathematics,2026-05-13,2026-06-08,0
10674,1093,Computer Networks,2026-03-25,2026-03-31,0
10675,1229,Thermodynamics,2026-06-01,2026-06-12,0
10676,1051,Cyber Security,2026-02-14,2026-03-15,0
10677,1307,Database Management Systems,2026-03-14,2026-03-27,0
10678,1242,Cyber Security,2026-06-28,2026-07-23,0
10679,1198,Financial Accounting,2025-10-26,2025-11-19,10
10680,1167,Engineering Mathematics,2025-08-15,2025-09-01,0
10681,1018,Artificial Intelligence,2026-03-29,2026-04-25,0
10682,1492,Cyber Security,2026-04-01,2026-05-01,0
10683,1222,Computer Networks,2025-08-25,2025-09-08,0
10684,1054,Machine Learning,2025-07-14,2025-07-23,0
10685,1274,Artificial Intelligence,2025-10-12,2025-11-01,0
10686,1300,Marketing Management,2025-10-20,2025-11-07,0
10687,1399,Engineering Mathematics,2026-06-26,2026-07-03,0
10688,1062,Operating Systems,2026-07-01,2026-07-08,0
10689,1288,Engineering Mathematics,2025-12-14,2025-12-28,10
10690,1232,Python Programming,2025-10-06,2025-10-13,10
10691,1036,Digital Electronics,2026-02-08,2026-02-18,0
10692,1377,Operating Systems,2025-07-08,2025-07-28,0
10693,1324,Business Analytics,2025-07-22,2025-08-10,0
10694,1311,Cyber Security,2025-09-14,2025-09-26,50
10695,1322,Operating Systems,2026-03-20,2026-04-11,0
10696,1314,Computer Networks,2025-08-02,2025-08-11,10
10697,1140,Thermodynamics,2026-05-15,2026-05-30,0
10698,1103,Software Engineering,2026-07-01,2026-07-31,0
10699,1048,Python Programming,2025-08-14,2025-09-01,0
10700,1489,Digital Electronics,2026-04-13,2026-05-06,0
10701,1073,Python Programming,2025-07-21,2025-08-19,0
10702,1120,Python Programming,2025-11-22,2025-11-29,0
10703,1381,Engineering Mathematics,2026-02-08,2026-03-07,0
10704,1368,Operating Systems,2025-10-15,2025-10-27,0
10705,1498,Artificial Intelligence,2025-10-25,2025-11-07,0
10706,1444,Computer Networks,2026-07-04,2026-07-29,0
10707,1289,Operating Systems,2025-10-18,2025-11-10,0
10708,1469,Structural Analysis,2026-04-14,2026-04-20,0
10709,1027,Financial Accounting,2025-09-02,2025-09-25,50
10710,1134,Data Structures,2026-01-25,2026-02-24,10
10711,1087,Cloud Computing,2025-11-10,2025-11-21,0
10712,1443,Thermodynamics,2025-10-29,2025-11-26,20
10713,1063,Operating Systems,2026-02-11,2026-02-17,100
10714,1223,Electrical Machines,2025-10-09,2025-10-14,0
10715,1136,Machine Learning,2026-07-02,2026-07-27,0
10716,1092,Marketing Management,2025-07-12,2025-07-31,0
10717,1226,Computer Networks,2026-04-23,2026-05-21,0
10718,1126,Python Programming,2026-05-13,2026-05-18,0
10719,1203,Financial Accounting,2025-11-28,2025-12-03,0
10720,1499,Fluid Mechanics,2026-05-21,2026-05-28,0
10721,1346,Artificial Intelligence,2026-05-29,2026-06-15,0
10722,1282,Machine Learning,2025-09-01,2025-09-23,0
10723,1231,Artificial Intelligence,2025-10-25,2025-11-17,0
10724,1173,Digital Electronics,2025-10-09,2025-10-24,10
10725,1261,Digital Electronics,2026-06-25,2026-07-08,20
10726,1483,Marketing Management,2026-05-09,2026-05-28,20
10727,1047,Digital Electronics,2026-06-09,2026-06-21,0
10728,1184,Structural Analysis,2026-01-21,2026-02-07,0
10729,1312,Marketing Management,2025-12-16,2025-12-27,0
10730,1257,Computer Networks,2025-10-13,2025-10-18,0
10731,1467,Engineering Mathematics,2026-05-21,2026-06-17,0
10732,1209,Python Programming,2026-02-05,2026-02-20,0
10733,1490,Computer Networks,2025-11-10,2025-11-20,20
10734,1356,Microprocessors,2025-08-18,2025-09-06,10
10735,1452,Cloud Computing,2025-09-11,2025-10-08,0
10736,1458,Marketing Management,2026-06-15,2026-06-20,0
10737,1129,Python Programming,2025-07-24,2025-07-30,0
10738,1499,Artificial Intelligence,2025-08-26,2025-09-09,0
10739,1077,Microprocessors,2026-01-27,2026-02-23,0
10740,1151,Database Management Systems,2025-10-01,2025-10-23,50
10741,1347,Computer Networks,2025-08-17,2025-08-22,0
10742,1221,Fluid Mechanics,2025-12-10,2026-01-04,0
10743,1494,Financial Accounting,2026-06-13,2026-06-21,0
10744,1293,Digital Electronics,2026-01-04,2026-01-22,50
10745,1047,Microprocessors,2026-01-18,2026-02-16,0
10746,1421,Database Management Systems,2025-12-17,2026-01-14,0
10747,1056,Financial Accounting,2026-05-22,2026-06-14,0
10748,1123,Thermodynamics,2026-05-11,2026-05-17,0
10749,1034,Digital Electronics,2026-02-08,2026-03-05,0
10750,1453,Cyber Security,2026-05-13,2026-05-19,0
10751,1467,Data Structures,2025-09-08,2025-10-03,10
10752,1143,Financial Accounting,2025-12-15,2026-01-13,10
10753,1064,Cyber Security,2026-01-26,2026-02-09,0
10754,1094,Fluid Mechanics,2026-06-11,2026-06-16,0
10755,1431,Machine Learning,2025-12-29,2026-01-16,0
10756,1045,Marketing Management,2026-01-09,2026-01-20,0
10757,1100,Data Structures,2026-06-04,2026-06-29,0
10758,1190,Digital Electronics,2025-12-29,2026-01-06,10
10759,1215,Computer Networks,2026-02-24,2026-03-11,0
10760,1156,Digital Electronics,2025-08-02,2025-08-22,0
10761,1067,Engineering Mathematics,2025-12-25,2026-01-14,0
10762,1347,Operating Systems,2025-10-07,2025-10-31,50
10763,1105,Engineering Mathematics,2026-03-09,2026-03-30,10
10764,1417,Cloud Computing,2026-01-02,2026-01-11,0
10765,1340,Machine Learning,2025-10-29,2025-11-23,10
10766,1046,Computer Networks,2025-10-03,2025-10-18,0
10767,1068,Cloud Computing,2026-06-28,2026-07-13,0
10768,1455,Operating Systems,2026-04-07,2026-05-07,0
10769,1468,Cyber Security,2026-03-10,2026-03-24,0
10770,1115,Marketing Management,2026-05-26,2026-06-22,0
10771,1248,Financial Accounting,2025-12-22,2026-01-07,0
10772,1091,Cyber Security,2026-06-24,2026-07-23,50
10773,1168,Digital Electronics,2025-10-07,2025-10-31,0
10774,1320,Operating Systems,2025-09-14,2025-09-21,0
10775,1006,Microprocessors,2025-07-29,2025-08-23,0
10776,1261,Electrical Machines,2026-04-25,2026-05-23,20
10777,1309,Digital Electronics,2026-03-15,2026-03-24,20
10778,1133,Data Structures,2025-08-06,2025-08-19,0
10779,1381,Machine Learning,2025-08-09,2025-08-24,0
10780,1228,Machine Learning,2025-12-14,2025-12-20,0
10781,1415,Computer Networks,2025-09-29,2025-10-20,0
10782,1309,Cyber Security,2025-07-09,2025-07-14,0
10783,1108,Cloud Computing,2026-06-15,2026-06-30,0
10784,1394,Data Structures,2025-11-24,2025-12-22,0
10785,1268,Digital Electronics,2025-12-02,2025-12-10,0
10786,1013,Cyber Security,2026-01-28,2026-02-09,0
10787,1114,Machine Learning,2026-07-04,2026-07-18,0
10788,1040,Business Analytics,2026-02-28,2026-03-11,0
10789,1215,Electrical Machines,2026-03-06,2026-03-26,0
10790,1491,Thermodynamics,2026-06-02,2026-06-30,0
10791,1029,Data Structures,2025-07-29,2025-08-06,0
10792,1174,Structural Analysis,2026-01-20,2026-02-02,50
10793,1445,Thermodynamics,2025-11-08,2025-12-08,0
10794,1299,Microprocessors,2026-01-26,2026-02-12,20
10795,1363,Fluid Mechanics,2025-07-25,2025-08-14,0
10796,1361,Machine Learning,2025-11-17,2025-12-01,0
10797,1353,Data Structures,2025-12-02,2025-12-23,100
10798,1468,Digital Electronics,2026-05-04,2026-05-24,0
10799,1082,Operating Systems,2026-06-20,2026-07-08,0
10800,1466,Machine Learning,2025-08-13,2025-09-06,0
10801,1384,Digital Electronics,2026-05-28,2026-06-14,10
10802,1103,Artificial Intelligence,2025-09-02,2025-09-29,20
10803,1202,Financial Accounting,2026-02-24,2026-03-07,0
10804,1224,Thermodynamics,2026-03-17,2026-04-14,100
10805,1403,Fluid Mechanics,2026-04-05,2026-04-10,0
10806,1167,Marketing Management,2026-05-22,2026-05-31,0
10807,1447,Cloud Computing,2026-07-07,2026-08-06,0
10808,1488,Business Analytics,2025-11-12,2025-11-28,0
10809,1001,Cloud Computing,2026-05-18,2026-06-13,0
10810,1294,Electrical Machines,2025-09-28,2025-10-07,0
10811,1260,Artificial Intelligence,2025-08-07,2025-08-24,20
10812,1148,Cyber Security,2025-07-29,2025-08-06,0
10813,1491,Marketing Management,2025-07-28,2025-08-24,20
10814,1229,Operating Systems,2026-06-13,2026-07-06,0
10815,1240,Data Structures,2025-09-14,2025-10-01,0
10816,1216,Electrical Machines,2026-02-05,2026-02-24,0
10817,1342,Financial Accounting,2026-05-02,2026-05-21,0
10818,1326,Fluid Mechanics,2026-07-07,2026-07-25,0
10819,1362,Artificial Intelligence,2025-09-18,2025-10-10,0
10820,1359,Digital Electronics,2026-04-02,2026-04-10,10
10821,1204,Financial Accounting,2026-01-18,2026-01-31,0
10822,1026,Software Engineering,2025-10-05,2025-10-13,0
10823,1082,Business Analytics,2026-02-25,2026-03-17,0
10824,1009,Cyber Security,2026-02-10,2026-03-06,0
10825,1222,Artificial Intelligence,2025-09-11,2025-09-28,0
10826,1318,Marketing Management,2025-08-31,2025-09-05,0
10827,1087,Computer Networks,2025-08-24,2025-09-16,0
10828,1326,Electrical Machines,2025-10-16,2025-11-08,10
10829,1240,Microprocessors,2026-01-15,2026-02-03,0
10830,1162,Structural Analysis,2026-01-05,2026-01-26,0
10831,1060,Software Engineering,2026-06-19,2026-07-13,0
10832,1081,Financial Accounting,2026-06-03,2026-06-13,20
10833,1096,Operating Systems,2026-01-01,2026-01-09,0
10834,1368,Cloud Computing,2026-01-29,2026-02-21,50
10835,1006,Marketing Management,2026-03-13,2026-03-27,0
10836,1035,Database Management Systems,2025-08-03,2025-08-31,0
10837,1181,Database Management Systems,2026-03-25,2026-04-14,0
10838,1441,Structural Analysis,2025-09-16,2025-09-21,0
10839,1223,Marketing Management,2026-03-04,2026-03-23,0
10840,1172,Data Structures,2026-06-25,2026-07-22,50
10841,1014,Artificial Intelligence,2026-05-11,2026-05-22,0
10842,1084,Financial Accounting,2026-05-30,2026-06-04,0
10843,1114,Digital Electronics,2025-11-13,2025-11-18,0
10844,1147,Computer Networks,2025-11-12,2025-11-22,0
10845,1282,Structural Analysis,2026-01-01,2026-01-09,0
10846,1055,Microprocessors,2025-12-04,2025-12-14,0
10847,1340,Cloud Computing,2026-01-01,2026-01-22,0
10848,1043,Business Analytics,2026-02-11,2026-03-11,0
10849,1066,Electrical Machines,2026-03-24,2026-04-20,0
10850,1406,Digital Electronics,2025-10-20,2025-11-01,0
10851,1319,Structural Analysis,2026-07-06,2026-07-14,0
10852,1302,Python Programming,2025-12-12,2025-12-25,100
10853,1121,Operating Systems,2025-12-08,2026-01-02,0
10854,1097,Python Programming,2025-07-13,2025-08-03,0
10855,1205,Artificial Intelligence,2025-07-25,2025-08-03,20
10856,1149,Cloud Computing,2026-05-01,2026-05-21,0
10857,1376,Financial Accounting,2026-01-28,2026-02-19,0
10858,1040,Fluid Mechanics,2026-03-22,2026-03-29,0
10859,1282,Electrical Machines,2025-08-17,2025-09-01,0
10860,1371,Electrical Machines,2026-04-07,2026-04-16,0
10861,1404,Electrical Machines,2025-12-02,2025-12-07,0
10862,1293,Fluid Mechanics,2026-02-27,2026-03-17,50
10863,1065,Business Analytics,2025-12-09,2025-12-20,0
10864,1500,Data Structures,2025-11-24,2025-12-09,0
10865,1238,Financial Accounting,2025-12-31,2026-01-29,10
10866,1148,Engineering Mathematics,2026-02-05,2026-02-25,0
10867,1349,Marketing Management,2025-08-13,2025-08-19,0
10868,1344,Digital Electronics,2025-10-04,2025-10-16,0
10869,1350,Python Programming,2025-09-28,2025-10-11,0
10870,1402,Financial Accounting,2025-11-25,2025-12-19,0
10871,1010,Cloud Computing,2025-12-17,2026-01-03,20
10872,1454,Database Management Systems,2026-06-27,2026-07-13,50
10873,1010,Cloud Computing,2025-07-11,2025-07-25,0
10874,1076,Operating Systems,2026-04-12,2026-04-26,0
10875,1350,Fluid Mechanics,2026-05-20,2026-06-16,50
10876,1403,Financial Accounting,2026-03-24,2026-04-07,0
10877,1072,Digital Electronics,2025-12-24,2025-12-31,0
10878,1187,Fluid Mechanics,2025-12-03,2025-12-16,0
10879,1229,Machine Learning,2025-10-29,2025-11-26,0
10880,1164,Business Analytics,2025-07-28,2025-08-21,0
10881,1025,Structural Analysis,2025-09-04,2025-10-04,0
10882,1227,Marketing Management,2025-12-21,2026-01-11,0
10883,1426,Python Programming,2025-10-14,2025-10-30,20
10884,1244,Thermodynamics,2025-12-23,2026-01-16,0
10885,1331,Engineering Mathematics,2025-12-20,2026-01-03,0
10886,1349,Cyber Security,2026-03-10,2026-04-01,0
10887,1421,Business Analytics,2026-06-10,2026-07-05,0
10888,1281,Software Engineering,2026-06-24,2026-07-24,0
10889,1016,Structural Analysis,2025-09-07,2025-10-05,0
10890,1092,Machine Learning,2026-03-18,2026-04-15,10
10891,1492,Marketing Management,2026-06-07,2026-06-16,0
10892,1047,Thermodynamics,2025-08-20,2025-09-12,0
10893,1401,Operating Systems,2026-06-11,2026-06-24,20
10894,1130,Machine Learning,2025-11-15,2025-12-15,0
10895,1020,Microprocessors,2026-05-23,2026-06-18,0
10896,1133,Financial Accounting,2026-03-31,2026-04-09,0
10897,1282,Fluid Mechanics,2026-06-02,2026-06-19,0
10898,1486,Digital Electronics,2026-05-10,2026-05-30,0
10899,1229,Artificial Intelligence,2026-06-16,2026-07-16,0
10900,1473,Operating Systems,2025-09-07,2025-09-24,0
10901,1326,Marketing Management,2025-08-06,2025-08-12,0
10902,1269,Cyber Security,2026-03-15,2026-03-28,0
10903,1489,Cyber Security,2025-08-24,2025-09-23,0
10904,1490,Computer Networks,2026-04-27,2026-05-23,20
10905,1237,Computer Networks,2025-10-15,2025-11-14,0
10906,1092,Business Analytics,2025-07-18,2025-08-05,0
10907,1244,Marketing Management,2025-07-25,2025-08-21,0
10908,1470,Financial Accounting,2026-01-29,2026-02-22,0
10909,1264,Operating Systems,2025-08-23,2025-09-04,0
10910,1094,Database Management Systems,2026-06-11,2026-07-08,0
10911,1457,Cyber Security,2026-06-29,2026-07-19,0
10912,1304,Digital Electronics,2025-08-11,2025-08-22,0
10913,1418,Machine Learning,2026-05-31,2026-06-20,0
10914,1119,Computer Networks,2025-12-04,2025-12-13,10
10915,1007,Digital Electronics,2026-03-18,2026-03-28,0
10916,1092,Artificial Intelligence,2026-01-13,2026-01-22,50
10917,1292,Fluid Mechanics,2026-04-06,2026-04-11,50
10918,1027,Digital Electronics,2025-11-26,2025-12-18,0
10919,1216,Cyber Security,2025-08-21,2025-09-10,0
10920,1151,Electrical Machines,2025-08-21,2025-08-27,20
10921,1393,Engineering Mathematics,2026-03-09,2026-03-26,0
10922,1436,Engineering Mathematics,2026-05-11,2026-05-24,50
10923,1488,Fluid Mechanics,2025-12-09,2025-12-31,0
10924,1057,Machine Learning,2026-02-07,2026-03-02,0
10925,1211,Marketing Management,2026-02-28,2026-03-07,0
10926,1443,Database Management Systems,2025-08-10,2025-08-25,0
10927,1244,Engineering Mathematics,2026-04-17,2026-05-14,10
10928,1042,Computer Networks,2025-10-27,2025-11-04,0
10929,1226,Cyber Security,2025-09-12,2025-10-05,50
